"","year","variable","value","units","scenario","source","db"
"266",2010,"CCl4_emissions",56.090865,"Gg","GCAM_SSP1","GCAM-hector","database_basexdb"
"267",2011,"CCl4_emissions",57.565927,"Gg","GCAM_SSP1","GCAM-hector","database_basexdb"
"268",2012,"CCl4_emissions",59.464919,"Gg","GCAM_SSP1","GCAM-hector","database_basexdb"
"269",2013,"CCl4_emissions",62.512861,"Gg","GCAM_SSP1","GCAM-hector","database_basexdb"
"270",2014,"CCl4_emissions",53.5475,"Gg","GCAM_SSP1","GCAM-hector","database_basexdb"
"271",2015,"CCl4_emissions",47.5476,"Gg","GCAM_SSP1","GCAM-hector","database_basexdb"
"272",2016,"CCl4_emissions",45.01716,"Gg","GCAM_SSP1","GCAM-hector","database_basexdb"
"273",2017,"CCl4_emissions",42.48672,"Gg","GCAM_SSP1","GCAM-hector","database_basexdb"
"274",2018,"CCl4_emissions",39.95628,"Gg","GCAM_SSP1","GCAM-hector","database_basexdb"
"275",2019,"CCl4_emissions",37.42584,"Gg","GCAM_SSP1","GCAM-hector","database_basexdb"
"276",2020,"CCl4_emissions",34.8954,"Gg","GCAM_SSP1","GCAM-hector","database_basexdb"
"277",2021,"CCl4_emissions",33.28538,"Gg","GCAM_SSP1","GCAM-hector","database_basexdb"
"278",2022,"CCl4_emissions",31.67536,"Gg","GCAM_SSP1","GCAM-hector","database_basexdb"
"279",2023,"CCl4_emissions",30.06534,"Gg","GCAM_SSP1","GCAM-hector","database_basexdb"
"280",2024,"CCl4_emissions",28.45532,"Gg","GCAM_SSP1","GCAM-hector","database_basexdb"
"281",2025,"CCl4_emissions",26.8453,"Gg","GCAM_SSP1","GCAM-hector","database_basexdb"
"282",2026,"CCl4_emissions",25.23528,"Gg","GCAM_SSP1","GCAM-hector","database_basexdb"
"283",2027,"CCl4_emissions",23.62526,"Gg","GCAM_SSP1","GCAM-hector","database_basexdb"
"284",2028,"CCl4_emissions",22.01524,"Gg","GCAM_SSP1","GCAM-hector","database_basexdb"
"285",2029,"CCl4_emissions",20.40522,"Gg","GCAM_SSP1","GCAM-hector","database_basexdb"
"286",2030,"CCl4_emissions",18.7952,"Gg","GCAM_SSP1","GCAM-hector","database_basexdb"
"287",2031,"CCl4_emissions",17.92802,"Gg","GCAM_SSP1","GCAM-hector","database_basexdb"
"288",2032,"CCl4_emissions",17.06084,"Gg","GCAM_SSP1","GCAM-hector","database_basexdb"
"289",2033,"CCl4_emissions",16.19366,"Gg","GCAM_SSP1","GCAM-hector","database_basexdb"
"290",2034,"CCl4_emissions",15.32648,"Gg","GCAM_SSP1","GCAM-hector","database_basexdb"
"291",2035,"CCl4_emissions",14.4593,"Gg","GCAM_SSP1","GCAM-hector","database_basexdb"
"292",2036,"CCl4_emissions",13.59212,"Gg","GCAM_SSP1","GCAM-hector","database_basexdb"
"293",2037,"CCl4_emissions",12.72494,"Gg","GCAM_SSP1","GCAM-hector","database_basexdb"
"294",2038,"CCl4_emissions",11.85776,"Gg","GCAM_SSP1","GCAM-hector","database_basexdb"
"295",2039,"CCl4_emissions",10.99058,"Gg","GCAM_SSP1","GCAM-hector","database_basexdb"
"296",2040,"CCl4_emissions",10.1234,"Gg","GCAM_SSP1","GCAM-hector","database_basexdb"
"297",2041,"CCl4_emissions",9.65632,"Gg","GCAM_SSP1","GCAM-hector","database_basexdb"
"298",2042,"CCl4_emissions",9.18924,"Gg","GCAM_SSP1","GCAM-hector","database_basexdb"
"299",2043,"CCl4_emissions",8.72216,"Gg","GCAM_SSP1","GCAM-hector","database_basexdb"
"300",2044,"CCl4_emissions",8.25508,"Gg","GCAM_SSP1","GCAM-hector","database_basexdb"
"301",2045,"CCl4_emissions",7.788,"Gg","GCAM_SSP1","GCAM-hector","database_basexdb"
"302",2046,"CCl4_emissions",7.32092,"Gg","GCAM_SSP1","GCAM-hector","database_basexdb"
"303",2047,"CCl4_emissions",6.85384,"Gg","GCAM_SSP1","GCAM-hector","database_basexdb"
"304",2048,"CCl4_emissions",6.38676,"Gg","GCAM_SSP1","GCAM-hector","database_basexdb"
"305",2049,"CCl4_emissions",5.91968,"Gg","GCAM_SSP1","GCAM-hector","database_basexdb"
"306",2050,"CCl4_emissions",5.4526,"Gg","GCAM_SSP1","GCAM-hector","database_basexdb"
"307",2051,"CCl4_emissions",5.20103,"Gg","GCAM_SSP1","GCAM-hector","database_basexdb"
"308",2052,"CCl4_emissions",4.94946,"Gg","GCAM_SSP1","GCAM-hector","database_basexdb"
"309",2053,"CCl4_emissions",4.69789,"Gg","GCAM_SSP1","GCAM-hector","database_basexdb"
"310",2054,"CCl4_emissions",4.44632,"Gg","GCAM_SSP1","GCAM-hector","database_basexdb"
"311",2055,"CCl4_emissions",4.19475,"Gg","GCAM_SSP1","GCAM-hector","database_basexdb"
"312",2056,"CCl4_emissions",3.94318,"Gg","GCAM_SSP1","GCAM-hector","database_basexdb"
"313",2057,"CCl4_emissions",3.69161,"Gg","GCAM_SSP1","GCAM-hector","database_basexdb"
"314",2058,"CCl4_emissions",3.44004,"Gg","GCAM_SSP1","GCAM-hector","database_basexdb"
"315",2059,"CCl4_emissions",3.18847,"Gg","GCAM_SSP1","GCAM-hector","database_basexdb"
"316",2060,"CCl4_emissions",2.9369,"Gg","GCAM_SSP1","GCAM-hector","database_basexdb"
"317",2061,"CCl4_emissions",2.80139,"Gg","GCAM_SSP1","GCAM-hector","database_basexdb"
"318",2062,"CCl4_emissions",2.66588,"Gg","GCAM_SSP1","GCAM-hector","database_basexdb"
"319",2063,"CCl4_emissions",2.53037,"Gg","GCAM_SSP1","GCAM-hector","database_basexdb"
"320",2064,"CCl4_emissions",2.39486,"Gg","GCAM_SSP1","GCAM-hector","database_basexdb"
"321",2065,"CCl4_emissions",2.25935,"Gg","GCAM_SSP1","GCAM-hector","database_basexdb"
"322",2066,"CCl4_emissions",2.12384,"Gg","GCAM_SSP1","GCAM-hector","database_basexdb"
"323",2067,"CCl4_emissions",1.98833,"Gg","GCAM_SSP1","GCAM-hector","database_basexdb"
"324",2068,"CCl4_emissions",1.85282,"Gg","GCAM_SSP1","GCAM-hector","database_basexdb"
"325",2069,"CCl4_emissions",1.71731,"Gg","GCAM_SSP1","GCAM-hector","database_basexdb"
"326",2070,"CCl4_emissions",1.5818,"Gg","GCAM_SSP1","GCAM-hector","database_basexdb"
"327",2071,"CCl4_emissions",1.50882,"Gg","GCAM_SSP1","GCAM-hector","database_basexdb"
"328",2072,"CCl4_emissions",1.43584,"Gg","GCAM_SSP1","GCAM-hector","database_basexdb"
"329",2073,"CCl4_emissions",1.36286,"Gg","GCAM_SSP1","GCAM-hector","database_basexdb"
"330",2074,"CCl4_emissions",1.28988,"Gg","GCAM_SSP1","GCAM-hector","database_basexdb"
"331",2075,"CCl4_emissions",1.2169,"Gg","GCAM_SSP1","GCAM-hector","database_basexdb"
"332",2076,"CCl4_emissions",1.14392,"Gg","GCAM_SSP1","GCAM-hector","database_basexdb"
"333",2077,"CCl4_emissions",1.07094,"Gg","GCAM_SSP1","GCAM-hector","database_basexdb"
"334",2078,"CCl4_emissions",0.99796,"Gg","GCAM_SSP1","GCAM-hector","database_basexdb"
"335",2079,"CCl4_emissions",0.92498,"Gg","GCAM_SSP1","GCAM-hector","database_basexdb"
"336",2080,"CCl4_emissions",0.852,"Gg","GCAM_SSP1","GCAM-hector","database_basexdb"
"337",2081,"CCl4_emissions",0.81269,"Gg","GCAM_SSP1","GCAM-hector","database_basexdb"
"338",2082,"CCl4_emissions",0.77338,"Gg","GCAM_SSP1","GCAM-hector","database_basexdb"
"339",2083,"CCl4_emissions",0.73407,"Gg","GCAM_SSP1","GCAM-hector","database_basexdb"
"340",2084,"CCl4_emissions",0.69476,"Gg","GCAM_SSP1","GCAM-hector","database_basexdb"
"341",2085,"CCl4_emissions",0.65545,"Gg","GCAM_SSP1","GCAM-hector","database_basexdb"
"342",2086,"CCl4_emissions",0.61614,"Gg","GCAM_SSP1","GCAM-hector","database_basexdb"
"343",2087,"CCl4_emissions",0.57683,"Gg","GCAM_SSP1","GCAM-hector","database_basexdb"
"344",2088,"CCl4_emissions",0.53752,"Gg","GCAM_SSP1","GCAM-hector","database_basexdb"
"345",2089,"CCl4_emissions",0.49821,"Gg","GCAM_SSP1","GCAM-hector","database_basexdb"
"346",2090,"CCl4_emissions",0.4589,"Gg","GCAM_SSP1","GCAM-hector","database_basexdb"
"347",2091,"CCl4_emissions",0.43762,"Gg","GCAM_SSP1","GCAM-hector","database_basexdb"
"348",2092,"CCl4_emissions",0.41634,"Gg","GCAM_SSP1","GCAM-hector","database_basexdb"
"349",2093,"CCl4_emissions",0.39506,"Gg","GCAM_SSP1","GCAM-hector","database_basexdb"
"350",2094,"CCl4_emissions",0.37378,"Gg","GCAM_SSP1","GCAM-hector","database_basexdb"
"351",2095,"CCl4_emissions",0.3525,"Gg","GCAM_SSP1","GCAM-hector","database_basexdb"
"352",2096,"CCl4_emissions",0.33122,"Gg","GCAM_SSP1","GCAM-hector","database_basexdb"
"353",2097,"CCl4_emissions",0.30994,"Gg","GCAM_SSP1","GCAM-hector","database_basexdb"
"354",2098,"CCl4_emissions",0.28866,"Gg","GCAM_SSP1","GCAM-hector","database_basexdb"
"355",2099,"CCl4_emissions",0.26738,"Gg","GCAM_SSP1","GCAM-hector","database_basexdb"
"356",2100,"CCl4_emissions",0.2461,"Gg","GCAM_SSP1","GCAM-hector","database_basexdb"
"357",2101,"CCl4_emissions",0.244459333,"Gg","GCAM_SSP1","GCAM-hector","database_basexdb"
"358",2102,"CCl4_emissions",0.242818667,"Gg","GCAM_SSP1","GCAM-hector","database_basexdb"
"359",2103,"CCl4_emissions",0.241178,"Gg","GCAM_SSP1","GCAM-hector","database_basexdb"
"360",2104,"CCl4_emissions",0.239537333,"Gg","GCAM_SSP1","GCAM-hector","database_basexdb"
"361",2105,"CCl4_emissions",0.237896667,"Gg","GCAM_SSP1","GCAM-hector","database_basexdb"
"362",2106,"CCl4_emissions",0.236256,"Gg","GCAM_SSP1","GCAM-hector","database_basexdb"
"363",2107,"CCl4_emissions",0.234615333,"Gg","GCAM_SSP1","GCAM-hector","database_basexdb"
"364",2108,"CCl4_emissions",0.232974667,"Gg","GCAM_SSP1","GCAM-hector","database_basexdb"
"365",2109,"CCl4_emissions",0.231334,"Gg","GCAM_SSP1","GCAM-hector","database_basexdb"
"366",2110,"CCl4_emissions",0.229693333,"Gg","GCAM_SSP1","GCAM-hector","database_basexdb"
"367",2111,"CCl4_emissions",0.228052667,"Gg","GCAM_SSP1","GCAM-hector","database_basexdb"
"368",2112,"CCl4_emissions",0.226412,"Gg","GCAM_SSP1","GCAM-hector","database_basexdb"
"369",2113,"CCl4_emissions",0.224771333,"Gg","GCAM_SSP1","GCAM-hector","database_basexdb"
"370",2114,"CCl4_emissions",0.223130667,"Gg","GCAM_SSP1","GCAM-hector","database_basexdb"
"371",2115,"CCl4_emissions",0.22149,"Gg","GCAM_SSP1","GCAM-hector","database_basexdb"
"372",2116,"CCl4_emissions",0.219849333,"Gg","GCAM_SSP1","GCAM-hector","database_basexdb"
"373",2117,"CCl4_emissions",0.218208667,"Gg","GCAM_SSP1","GCAM-hector","database_basexdb"
"374",2118,"CCl4_emissions",0.216568,"Gg","GCAM_SSP1","GCAM-hector","database_basexdb"
"375",2119,"CCl4_emissions",0.214927333,"Gg","GCAM_SSP1","GCAM-hector","database_basexdb"
"376",2120,"CCl4_emissions",0.213286667,"Gg","GCAM_SSP1","GCAM-hector","database_basexdb"
"377",2121,"CCl4_emissions",0.211646,"Gg","GCAM_SSP1","GCAM-hector","database_basexdb"
"378",2122,"CCl4_emissions",0.210005333,"Gg","GCAM_SSP1","GCAM-hector","database_basexdb"
"379",2123,"CCl4_emissions",0.208364667,"Gg","GCAM_SSP1","GCAM-hector","database_basexdb"
"380",2124,"CCl4_emissions",0.206724,"Gg","GCAM_SSP1","GCAM-hector","database_basexdb"
"381",2125,"CCl4_emissions",0.205083333,"Gg","GCAM_SSP1","GCAM-hector","database_basexdb"
"382",2126,"CCl4_emissions",0.203442667,"Gg","GCAM_SSP1","GCAM-hector","database_basexdb"
"383",2127,"CCl4_emissions",0.201802,"Gg","GCAM_SSP1","GCAM-hector","database_basexdb"
"384",2128,"CCl4_emissions",0.200161333,"Gg","GCAM_SSP1","GCAM-hector","database_basexdb"
"385",2129,"CCl4_emissions",0.198520667,"Gg","GCAM_SSP1","GCAM-hector","database_basexdb"
"386",2130,"CCl4_emissions",0.19688,"Gg","GCAM_SSP1","GCAM-hector","database_basexdb"
"387",2131,"CCl4_emissions",0.195239333,"Gg","GCAM_SSP1","GCAM-hector","database_basexdb"
"388",2132,"CCl4_emissions",0.193598667,"Gg","GCAM_SSP1","GCAM-hector","database_basexdb"
"389",2133,"CCl4_emissions",0.191958,"Gg","GCAM_SSP1","GCAM-hector","database_basexdb"
"390",2134,"CCl4_emissions",0.190317333,"Gg","GCAM_SSP1","GCAM-hector","database_basexdb"
"391",2135,"CCl4_emissions",0.188676667,"Gg","GCAM_SSP1","GCAM-hector","database_basexdb"
"392",2136,"CCl4_emissions",0.187036,"Gg","GCAM_SSP1","GCAM-hector","database_basexdb"
"393",2137,"CCl4_emissions",0.185395333,"Gg","GCAM_SSP1","GCAM-hector","database_basexdb"
"394",2138,"CCl4_emissions",0.183754667,"Gg","GCAM_SSP1","GCAM-hector","database_basexdb"
"395",2139,"CCl4_emissions",0.182114,"Gg","GCAM_SSP1","GCAM-hector","database_basexdb"
"396",2140,"CCl4_emissions",0.180473333,"Gg","GCAM_SSP1","GCAM-hector","database_basexdb"
"397",2141,"CCl4_emissions",0.178832667,"Gg","GCAM_SSP1","GCAM-hector","database_basexdb"
"398",2142,"CCl4_emissions",0.177192,"Gg","GCAM_SSP1","GCAM-hector","database_basexdb"
"399",2143,"CCl4_emissions",0.175551333,"Gg","GCAM_SSP1","GCAM-hector","database_basexdb"
"400",2144,"CCl4_emissions",0.173910667,"Gg","GCAM_SSP1","GCAM-hector","database_basexdb"
"401",2145,"CCl4_emissions",0.17227,"Gg","GCAM_SSP1","GCAM-hector","database_basexdb"
"402",2146,"CCl4_emissions",0.170629333,"Gg","GCAM_SSP1","GCAM-hector","database_basexdb"
"403",2147,"CCl4_emissions",0.168988667,"Gg","GCAM_SSP1","GCAM-hector","database_basexdb"
"404",2148,"CCl4_emissions",0.167348,"Gg","GCAM_SSP1","GCAM-hector","database_basexdb"
"405",2149,"CCl4_emissions",0.165707333,"Gg","GCAM_SSP1","GCAM-hector","database_basexdb"
"406",2150,"CCl4_emissions",0.164066667,"Gg","GCAM_SSP1","GCAM-hector","database_basexdb"
"407",2151,"CCl4_emissions",0.162426,"Gg","GCAM_SSP1","GCAM-hector","database_basexdb"
"408",2152,"CCl4_emissions",0.160785333,"Gg","GCAM_SSP1","GCAM-hector","database_basexdb"
"409",2153,"CCl4_emissions",0.159144667,"Gg","GCAM_SSP1","GCAM-hector","database_basexdb"
"410",2154,"CCl4_emissions",0.157504,"Gg","GCAM_SSP1","GCAM-hector","database_basexdb"
"411",2155,"CCl4_emissions",0.155863333,"Gg","GCAM_SSP1","GCAM-hector","database_basexdb"
"412",2156,"CCl4_emissions",0.154222667,"Gg","GCAM_SSP1","GCAM-hector","database_basexdb"
"413",2157,"CCl4_emissions",0.152582,"Gg","GCAM_SSP1","GCAM-hector","database_basexdb"
"414",2158,"CCl4_emissions",0.150941333,"Gg","GCAM_SSP1","GCAM-hector","database_basexdb"
"415",2159,"CCl4_emissions",0.149300667,"Gg","GCAM_SSP1","GCAM-hector","database_basexdb"
"416",2160,"CCl4_emissions",0.14766,"Gg","GCAM_SSP1","GCAM-hector","database_basexdb"
"417",2161,"CCl4_emissions",0.146019333,"Gg","GCAM_SSP1","GCAM-hector","database_basexdb"
"418",2162,"CCl4_emissions",0.144378667,"Gg","GCAM_SSP1","GCAM-hector","database_basexdb"
"419",2163,"CCl4_emissions",0.142738,"Gg","GCAM_SSP1","GCAM-hector","database_basexdb"
"420",2164,"CCl4_emissions",0.141097333,"Gg","GCAM_SSP1","GCAM-hector","database_basexdb"
"421",2165,"CCl4_emissions",0.139456667,"Gg","GCAM_SSP1","GCAM-hector","database_basexdb"
"422",2166,"CCl4_emissions",0.137816,"Gg","GCAM_SSP1","GCAM-hector","database_basexdb"
"423",2167,"CCl4_emissions",0.136175333,"Gg","GCAM_SSP1","GCAM-hector","database_basexdb"
"424",2168,"CCl4_emissions",0.134534667,"Gg","GCAM_SSP1","GCAM-hector","database_basexdb"
"425",2169,"CCl4_emissions",0.132894,"Gg","GCAM_SSP1","GCAM-hector","database_basexdb"
"426",2170,"CCl4_emissions",0.131253333,"Gg","GCAM_SSP1","GCAM-hector","database_basexdb"
"427",2171,"CCl4_emissions",0.129612667,"Gg","GCAM_SSP1","GCAM-hector","database_basexdb"
"428",2172,"CCl4_emissions",0.127972,"Gg","GCAM_SSP1","GCAM-hector","database_basexdb"
"429",2173,"CCl4_emissions",0.126331333,"Gg","GCAM_SSP1","GCAM-hector","database_basexdb"
"430",2174,"CCl4_emissions",0.124690667,"Gg","GCAM_SSP1","GCAM-hector","database_basexdb"
"431",2175,"CCl4_emissions",0.12305,"Gg","GCAM_SSP1","GCAM-hector","database_basexdb"
"432",2176,"CCl4_emissions",0.121409333,"Gg","GCAM_SSP1","GCAM-hector","database_basexdb"
"433",2177,"CCl4_emissions",0.119768667,"Gg","GCAM_SSP1","GCAM-hector","database_basexdb"
"434",2178,"CCl4_emissions",0.118128,"Gg","GCAM_SSP1","GCAM-hector","database_basexdb"
"435",2179,"CCl4_emissions",0.116487333,"Gg","GCAM_SSP1","GCAM-hector","database_basexdb"
"436",2180,"CCl4_emissions",0.114846667,"Gg","GCAM_SSP1","GCAM-hector","database_basexdb"
"437",2181,"CCl4_emissions",0.113206,"Gg","GCAM_SSP1","GCAM-hector","database_basexdb"
"438",2182,"CCl4_emissions",0.111565333,"Gg","GCAM_SSP1","GCAM-hector","database_basexdb"
"439",2183,"CCl4_emissions",0.109924667,"Gg","GCAM_SSP1","GCAM-hector","database_basexdb"
"440",2184,"CCl4_emissions",0.108284,"Gg","GCAM_SSP1","GCAM-hector","database_basexdb"
"441",2185,"CCl4_emissions",0.106643333,"Gg","GCAM_SSP1","GCAM-hector","database_basexdb"
"442",2186,"CCl4_emissions",0.105002667,"Gg","GCAM_SSP1","GCAM-hector","database_basexdb"
"443",2187,"CCl4_emissions",0.103362,"Gg","GCAM_SSP1","GCAM-hector","database_basexdb"
"444",2188,"CCl4_emissions",0.101721333,"Gg","GCAM_SSP1","GCAM-hector","database_basexdb"
"445",2189,"CCl4_emissions",0.100080667,"Gg","GCAM_SSP1","GCAM-hector","database_basexdb"
"446",2190,"CCl4_emissions",0.09844,"Gg","GCAM_SSP1","GCAM-hector","database_basexdb"
"447",2191,"CCl4_emissions",0.096799333,"Gg","GCAM_SSP1","GCAM-hector","database_basexdb"
"448",2192,"CCl4_emissions",0.095158667,"Gg","GCAM_SSP1","GCAM-hector","database_basexdb"
"449",2193,"CCl4_emissions",0.093518,"Gg","GCAM_SSP1","GCAM-hector","database_basexdb"
"450",2194,"CCl4_emissions",0.091877333,"Gg","GCAM_SSP1","GCAM-hector","database_basexdb"
"451",2195,"CCl4_emissions",0.090236667,"Gg","GCAM_SSP1","GCAM-hector","database_basexdb"
"452",2196,"CCl4_emissions",0.088596,"Gg","GCAM_SSP1","GCAM-hector","database_basexdb"
"453",2197,"CCl4_emissions",0.086955333,"Gg","GCAM_SSP1","GCAM-hector","database_basexdb"
"454",2198,"CCl4_emissions",0.085314667,"Gg","GCAM_SSP1","GCAM-hector","database_basexdb"
"455",2199,"CCl4_emissions",0.083674,"Gg","GCAM_SSP1","GCAM-hector","database_basexdb"
"456",2200,"CCl4_emissions",0.082033333,"Gg","GCAM_SSP1","GCAM-hector","database_basexdb"
"457",2201,"CCl4_emissions",0.080392667,"Gg","GCAM_SSP1","GCAM-hector","database_basexdb"
"458",2202,"CCl4_emissions",0.078752,"Gg","GCAM_SSP1","GCAM-hector","database_basexdb"
"459",2203,"CCl4_emissions",0.077111333,"Gg","GCAM_SSP1","GCAM-hector","database_basexdb"
"460",2204,"CCl4_emissions",0.075470667,"Gg","GCAM_SSP1","GCAM-hector","database_basexdb"
"461",2205,"CCl4_emissions",0.07383,"Gg","GCAM_SSP1","GCAM-hector","database_basexdb"
"462",2206,"CCl4_emissions",0.072189333,"Gg","GCAM_SSP1","GCAM-hector","database_basexdb"
"463",2207,"CCl4_emissions",0.070548667,"Gg","GCAM_SSP1","GCAM-hector","database_basexdb"
"464",2208,"CCl4_emissions",0.068908,"Gg","GCAM_SSP1","GCAM-hector","database_basexdb"
"465",2209,"CCl4_emissions",0.067267333,"Gg","GCAM_SSP1","GCAM-hector","database_basexdb"
"466",2210,"CCl4_emissions",0.065626667,"Gg","GCAM_SSP1","GCAM-hector","database_basexdb"
"467",2211,"CCl4_emissions",0.063986,"Gg","GCAM_SSP1","GCAM-hector","database_basexdb"
"468",2212,"CCl4_emissions",0.062345333,"Gg","GCAM_SSP1","GCAM-hector","database_basexdb"
"469",2213,"CCl4_emissions",0.060704667,"Gg","GCAM_SSP1","GCAM-hector","database_basexdb"
"470",2214,"CCl4_emissions",0.059064,"Gg","GCAM_SSP1","GCAM-hector","database_basexdb"
"471",2215,"CCl4_emissions",0.057423333,"Gg","GCAM_SSP1","GCAM-hector","database_basexdb"
"472",2216,"CCl4_emissions",0.055782667,"Gg","GCAM_SSP1","GCAM-hector","database_basexdb"
"473",2217,"CCl4_emissions",0.054142,"Gg","GCAM_SSP1","GCAM-hector","database_basexdb"
"474",2218,"CCl4_emissions",0.052501333,"Gg","GCAM_SSP1","GCAM-hector","database_basexdb"
"475",2219,"CCl4_emissions",0.050860667,"Gg","GCAM_SSP1","GCAM-hector","database_basexdb"
"476",2220,"CCl4_emissions",0.04922,"Gg","GCAM_SSP1","GCAM-hector","database_basexdb"
"477",2221,"CCl4_emissions",0.047579333,"Gg","GCAM_SSP1","GCAM-hector","database_basexdb"
"478",2222,"CCl4_emissions",0.045938667,"Gg","GCAM_SSP1","GCAM-hector","database_basexdb"
"479",2223,"CCl4_emissions",0.044298,"Gg","GCAM_SSP1","GCAM-hector","database_basexdb"
"480",2224,"CCl4_emissions",0.042657333,"Gg","GCAM_SSP1","GCAM-hector","database_basexdb"
"481",2225,"CCl4_emissions",0.041016667,"Gg","GCAM_SSP1","GCAM-hector","database_basexdb"
"482",2226,"CCl4_emissions",0.039376,"Gg","GCAM_SSP1","GCAM-hector","database_basexdb"
"483",2227,"CCl4_emissions",0.037735333,"Gg","GCAM_SSP1","GCAM-hector","database_basexdb"
"484",2228,"CCl4_emissions",0.036094667,"Gg","GCAM_SSP1","GCAM-hector","database_basexdb"
"485",2229,"CCl4_emissions",0.034454,"Gg","GCAM_SSP1","GCAM-hector","database_basexdb"
"486",2230,"CCl4_emissions",0.032813333,"Gg","GCAM_SSP1","GCAM-hector","database_basexdb"
"487",2231,"CCl4_emissions",0.031172667,"Gg","GCAM_SSP1","GCAM-hector","database_basexdb"
"488",2232,"CCl4_emissions",0.029532,"Gg","GCAM_SSP1","GCAM-hector","database_basexdb"
"489",2233,"CCl4_emissions",0.027891333,"Gg","GCAM_SSP1","GCAM-hector","database_basexdb"
"490",2234,"CCl4_emissions",0.026250667,"Gg","GCAM_SSP1","GCAM-hector","database_basexdb"
"491",2235,"CCl4_emissions",0.02461,"Gg","GCAM_SSP1","GCAM-hector","database_basexdb"
"492",2236,"CCl4_emissions",0.022969333,"Gg","GCAM_SSP1","GCAM-hector","database_basexdb"
"493",2237,"CCl4_emissions",0.021328667,"Gg","GCAM_SSP1","GCAM-hector","database_basexdb"
"494",2238,"CCl4_emissions",0.019688,"Gg","GCAM_SSP1","GCAM-hector","database_basexdb"
"495",2239,"CCl4_emissions",0.018047333,"Gg","GCAM_SSP1","GCAM-hector","database_basexdb"
"496",2240,"CCl4_emissions",0.016406667,"Gg","GCAM_SSP1","GCAM-hector","database_basexdb"
"497",2241,"CCl4_emissions",0.014766,"Gg","GCAM_SSP1","GCAM-hector","database_basexdb"
"498",2242,"CCl4_emissions",0.013125333,"Gg","GCAM_SSP1","GCAM-hector","database_basexdb"
"499",2243,"CCl4_emissions",0.011484667,"Gg","GCAM_SSP1","GCAM-hector","database_basexdb"
"500",2244,"CCl4_emissions",0.009844,"Gg","GCAM_SSP1","GCAM-hector","database_basexdb"
"501",2245,"CCl4_emissions",0.008203333,"Gg","GCAM_SSP1","GCAM-hector","database_basexdb"
"502",2246,"CCl4_emissions",0.006562667,"Gg","GCAM_SSP1","GCAM-hector","database_basexdb"
"503",2247,"CCl4_emissions",0.004922,"Gg","GCAM_SSP1","GCAM-hector","database_basexdb"
"504",2248,"CCl4_emissions",0.003281333,"Gg","GCAM_SSP1","GCAM-hector","database_basexdb"
"505",2249,"CCl4_emissions",0.001640667,"Gg","GCAM_SSP1","GCAM-hector","database_basexdb"
"506",2250,"CCl4_emissions",0,"Gg","GCAM_SSP1","GCAM-hector","database_basexdb"
"507",2251,"CCl4_emissions",0,"Gg","GCAM_SSP1","GCAM-hector","database_basexdb"
"508",2252,"CCl4_emissions",0,"Gg","GCAM_SSP1","GCAM-hector","database_basexdb"
"509",2253,"CCl4_emissions",0,"Gg","GCAM_SSP1","GCAM-hector","database_basexdb"
