"","year","variable","value","units","scenario","source","db"
"2282",1802,"CFC11_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"2283",1803,"CFC11_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"2284",1804,"CFC11_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"2285",1805,"CFC11_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"2286",1806,"CFC11_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"2287",1807,"CFC11_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"2288",1808,"CFC11_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"2289",1809,"CFC11_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"2290",1810,"CFC11_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"2291",1811,"CFC11_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"2292",1812,"CFC11_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"2293",1813,"CFC11_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"2294",1814,"CFC11_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"2295",1815,"CFC11_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"2296",1816,"CFC11_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"2297",1817,"CFC11_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"2298",1818,"CFC11_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"2299",1819,"CFC11_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"2300",1820,"CFC11_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"2301",1821,"CFC11_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"2302",1822,"CFC11_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"2303",1823,"CFC11_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"2304",1824,"CFC11_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"2305",1825,"CFC11_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"2306",1826,"CFC11_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"2307",1827,"CFC11_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"2308",1828,"CFC11_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"2309",1829,"CFC11_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"2310",1830,"CFC11_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"2311",1831,"CFC11_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"2312",1832,"CFC11_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"2313",1833,"CFC11_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"2314",1834,"CFC11_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"2315",1835,"CFC11_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"2316",1836,"CFC11_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"2317",1837,"CFC11_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"2318",1838,"CFC11_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"2319",1839,"CFC11_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"2320",1840,"CFC11_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"2321",1841,"CFC11_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"2322",1842,"CFC11_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"2323",1843,"CFC11_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"2324",1844,"CFC11_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"2325",1845,"CFC11_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"2326",1846,"CFC11_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"2327",1847,"CFC11_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"2328",1848,"CFC11_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"2329",1849,"CFC11_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"2330",1850,"CFC11_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"2331",1851,"CFC11_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"2332",1852,"CFC11_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"2333",1853,"CFC11_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"2334",1854,"CFC11_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"2335",1855,"CFC11_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"2336",1856,"CFC11_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"2337",1857,"CFC11_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"2338",1858,"CFC11_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"2339",1859,"CFC11_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"2340",1860,"CFC11_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"2341",1861,"CFC11_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"2342",1862,"CFC11_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"2343",1863,"CFC11_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"2344",1864,"CFC11_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"2345",1865,"CFC11_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"2346",1866,"CFC11_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"2347",1867,"CFC11_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"2348",1868,"CFC11_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"2349",1869,"CFC11_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"2350",1870,"CFC11_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"2351",1871,"CFC11_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"2352",1872,"CFC11_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"2353",1873,"CFC11_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"2354",1874,"CFC11_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"2355",1875,"CFC11_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"2356",1876,"CFC11_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"2357",1877,"CFC11_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"2358",1878,"CFC11_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"2359",1879,"CFC11_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"2360",1880,"CFC11_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"2361",1881,"CFC11_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"2362",1882,"CFC11_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"2363",1883,"CFC11_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"2364",1884,"CFC11_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"2365",1885,"CFC11_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"2366",1886,"CFC11_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"2367",1887,"CFC11_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"2368",1888,"CFC11_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"2369",1889,"CFC11_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"2370",1890,"CFC11_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"2371",1891,"CFC11_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"2372",1892,"CFC11_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"2373",1893,"CFC11_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"2374",1894,"CFC11_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"2375",1895,"CFC11_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"2376",1896,"CFC11_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"2377",1897,"CFC11_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"2378",1898,"CFC11_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"2379",1899,"CFC11_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"2380",1900,"CFC11_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"2381",1901,"CFC11_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"2382",1902,"CFC11_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"2383",1903,"CFC11_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"2384",1904,"CFC11_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"2385",1905,"CFC11_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"2386",1906,"CFC11_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"2387",1907,"CFC11_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"2388",1908,"CFC11_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"2389",1909,"CFC11_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"2390",1910,"CFC11_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"2391",1911,"CFC11_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"2392",1912,"CFC11_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"2393",1913,"CFC11_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"2394",1914,"CFC11_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"2395",1915,"CFC11_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"2396",1916,"CFC11_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"2397",1917,"CFC11_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"2398",1918,"CFC11_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"2399",1919,"CFC11_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"2400",1920,"CFC11_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"2401",1921,"CFC11_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"2402",1922,"CFC11_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"2403",1923,"CFC11_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"2404",1924,"CFC11_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"2405",1925,"CFC11_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"2406",1926,"CFC11_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"2407",1927,"CFC11_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"2408",1928,"CFC11_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"2409",1929,"CFC11_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"2410",1930,"CFC11_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"2411",1931,"CFC11_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"2412",1932,"CFC11_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"2413",1933,"CFC11_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"2414",1934,"CFC11_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"2415",1935,"CFC11_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"2416",1936,"CFC11_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"2417",1937,"CFC11_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"2418",1938,"CFC11_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"2419",1939,"CFC11_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"2420",1940,"CFC11_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"2421",1941,"CFC11_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"2422",1942,"CFC11_emissions",0,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"2423",1943,"CFC11_emissions",0.056451758,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"2424",1944,"CFC11_emissions",0.97266311,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"2425",1945,"CFC11_emissions",3.4593405,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"2426",1946,"CFC11_emissions",4.9404679,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"2427",1947,"CFC11_emissions",4.8390374,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"2428",1948,"CFC11_emissions",4.8563661,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"2429",1949,"CFC11_emissions",5.561141,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"2430",1950,"CFC11_emissions",8.1460574,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"2431",1951,"CFC11_emissions",12.050138,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"2432",1952,"CFC11_emissions",16.078842,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"2433",1953,"CFC11_emissions",20.201055,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"2434",1954,"CFC11_emissions",25.212381,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"2435",1955,"CFC11_emissions",30.727319,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"2436",1956,"CFC11_emissions",33.546756,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"2437",1957,"CFC11_emissions",32.871446,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"2438",1958,"CFC11_emissions",34.746284,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"2439",1959,"CFC11_emissions",43.506257,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"2440",1960,"CFC11_emissions",56.281481,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"2441",1961,"CFC11_emissions",70.618557,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"2442",1962,"CFC11_emissions",86.214551,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"2443",1963,"CFC11_emissions",101.83231,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"2444",1964,"CFC11_emissions",116.30072,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"2445",1965,"CFC11_emissions",130.83984,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"2446",1966,"CFC11_emissions",147.99606,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"2447",1967,"CFC11_emissions",169.42177,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"2448",1968,"CFC11_emissions",195.13757,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"2449",1969,"CFC11_emissions",220.72612,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"2450",1970,"CFC11_emissions",245.38621,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"2451",1971,"CFC11_emissions",276.44309,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"2452",1972,"CFC11_emissions",314.22879,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"2453",1973,"CFC11_emissions",338.0693,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"2454",1974,"CFC11_emissions",340.6055,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"2455",1975,"CFC11_emissions",337.71465,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"2456",1976,"CFC11_emissions",329.27602,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"2457",1977,"CFC11_emissions",306.11158,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"2458",1978,"CFC11_emissions",278.45958,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"2459",1979,"CFC11_emissions",271.13342,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"2460",1980,"CFC11_emissions",276.09356,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"2461",1981,"CFC11_emissions",271.00597,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"2462",1982,"CFC11_emissions",277.72577,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"2463",1983,"CFC11_emissions",353.29433,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"2464",1984,"CFC11_emissions",352.61795,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"2465",1985,"CFC11_emissions",321.80334,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"2466",1986,"CFC11_emissions",363.19165,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"2467",1987,"CFC11_emissions",377.17492,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"2468",1988,"CFC11_emissions",324.40759,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"2469",1989,"CFC11_emissions",246.46809,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"2470",1990,"CFC11_emissions",208.25652,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"2471",1991,"CFC11_emissions",159.81289,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"2472",1992,"CFC11_emissions",106.91739,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"2473",1993,"CFC11_emissions",84.3251,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"2474",1994,"CFC11_emissions",85.893495,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"2475",1995,"CFC11_emissions",86.264975,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"2476",1996,"CFC11_emissions",85.278741,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"2477",1997,"CFC11_emissions",86.341446,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"2478",1998,"CFC11_emissions",86.348141,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"2479",1999,"CFC11_emissions",82.703538,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"2480",2000,"CFC11_emissions",76.330076,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"2481",2001,"CFC11_emissions",68.271466,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"2482",2002,"CFC11_emissions",63.484809,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"2483",2003,"CFC11_emissions",62.277955,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"2484",2004,"CFC11_emissions",60.966802,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"2485",2005,"CFC11_emissions",60.331179,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"2486",2006,"CFC11_emissions",63.037203,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"2487",2007,"CFC11_emissions",64.737513,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"2488",2008,"CFC11_emissions",63.060877,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"2489",2009,"CFC11_emissions",60.065148,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"2490",2010,"CFC11_emissions",58.86009,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"2491",2011,"CFC11_emissions",62.415615,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"2492",2012,"CFC11_emissions",70.235225,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"2493",2013,"CFC11_emissions",75.740842,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"2494",2014,"CFC11_emissions",54.9365,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"2495",2015,"CFC11_emissions",43.5734,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"2496",2016,"CFC11_emissions",41.88082,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"2497",2017,"CFC11_emissions",40.18824,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"2498",2018,"CFC11_emissions",38.49566,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"2499",2019,"CFC11_emissions",36.80308,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"2500",2020,"CFC11_emissions",35.1105,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"2501",2021,"CFC11_emissions",33.87909,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"2502",2022,"CFC11_emissions",32.64768,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"2503",2023,"CFC11_emissions",31.41627,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"2504",2024,"CFC11_emissions",30.18486,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"2505",2025,"CFC11_emissions",28.95345,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"2506",2026,"CFC11_emissions",27.72204,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"2507",2027,"CFC11_emissions",26.49063,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"2508",2028,"CFC11_emissions",25.25922,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"2509",2029,"CFC11_emissions",24.02781,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"2510",2030,"CFC11_emissions",22.7964,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"2511",2031,"CFC11_emissions",21.99688,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"2512",2032,"CFC11_emissions",21.19736,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"2513",2033,"CFC11_emissions",20.39784,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"2514",2034,"CFC11_emissions",19.59832,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"2515",2035,"CFC11_emissions",18.7988,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"2516",2036,"CFC11_emissions",17.99928,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"2517",2037,"CFC11_emissions",17.19976,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"2518",2038,"CFC11_emissions",16.40024,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"2519",2039,"CFC11_emissions",15.60072,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"2520",2040,"CFC11_emissions",14.8012,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"2521",2041,"CFC11_emissions",14.28209,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"2522",2042,"CFC11_emissions",13.76298,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"2523",2043,"CFC11_emissions",13.24387,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"2524",2044,"CFC11_emissions",12.72476,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"2525",2045,"CFC11_emissions",12.20565,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"2526",2046,"CFC11_emissions",11.68654,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"2527",2047,"CFC11_emissions",11.16743,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"2528",2048,"CFC11_emissions",10.64832,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"2529",2049,"CFC11_emissions",10.12921,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"2530",2050,"CFC11_emissions",9.6101,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"2531",2051,"CFC11_emissions",9.27305,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
"2532",2052,"CFC11_emissions",8.936,"Gg","GCAM","GCAM-hector","database_basexdbGCAM"
